,Unnamed: 0,Formatted Date,Precip Type,Temperature (C),Apparent Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Loud Cover,Pressure (millibars),Summary
2275,2275,2015-06-26 19:00:00.000 +0200,rain,21.272222222222226,21.272222222222226,0.56,13.7494,341.0,10.2557,0.0,1016.22,Partly Cloudy
2276,2276,2015-06-26 20:00:00.000 +0200,rain,20.32777777777778,20.32777777777778,0.6,8.903300000000002,352.0,15.552600000000002,0.0,1016.42,Mostly Cloudy
2277,2277,2015-06-26 21:00:00.000 +0200,rain,17.266666666666666,17.266666666666666,0.8,4.83,350.0,16.1,0.0,1016.62,Mostly Cloudy
2278,2278,2015-06-26 22:00:00.000 +0200,rain,15.583333333333334,15.583333333333334,0.86,6.230700000000001,359.0,16.1,0.0,1017.02,Partly Cloudy
2279,2279,2015-06-26 23:00:00.000 +0200,rain,14.216666666666669,14.216666666666669,0.89,5.7155000000000005,313.0,15.552600000000002,0.0,1017.12,Partly Cloudy
2280,2280,2015-06-27 00:00:00.000 +0200,rain,13.438888888888888,13.438888888888888,0.9,3.22,320.0,16.1,0.0,1017.03,Mostly Cloudy
2281,2281,2015-06-27 01:00:00.000 +0200,rain,12.3,12.3,0.93,3.4293,301.0,16.1,0.0,1016.85,Partly Cloudy
2282,2282,2015-06-27 02:00:00.000 +0200,rain,12.427777777777775,12.427777777777775,0.9,6.0858,300.0,15.1823,0.0,1016.78,Partly Cloudy
2283,2283,2015-06-27 03:00:00.000 +0200,rain,12.644444444444442,12.644444444444442,0.93,3.22,350.0,16.1,0.0,1016.64,Clear
2284,2284,2015-06-27 04:00:00.000 +0200,rain,11.072222222222225,11.072222222222225,0.96,6.1502,341.0,16.1,0.0,1016.44,Partly Cloudy
2285,2285,2015-06-27 05:00:00.000 +0200,rain,10.46111111111111,10.46111111111111,0.95,3.381,340.0,14.9569,0.0,1016.39,Partly Cloudy
2286,2286,2015-06-27 06:00:00.000 +0200,rain,12.650000000000002,12.650000000000002,0.96,3.22,320.0,11.9784,0.0,1016.63,Partly Cloudy
2287,2287,2015-06-27 07:00:00.000 +0200,rain,17.07222222222222,17.07222222222222,0.87,3.0751,320.0,15.134000000000002,0.0,1016.46,Partly Cloudy
2288,2288,2015-06-27 08:00:00.000 +0200,rain,20.75,20.75,0.6,7.2772,1.0,15.552600000000002,0.0,1016.36,Partly Cloudy
2289,2289,2015-06-27 09:00:00.000 +0200,rain,22.17777777777778,22.17777777777778,0.55,4.4758,21.0,16.1,0.0,1016.33,Partly Cloudy
2290,2290,2015-06-27 10:00:00.000 +0200,rain,23.86111111111111,23.86111111111111,0.53,4.4436,345.0,10.2557,0.0,1015.93,Mostly Cloudy
2291,2291,2015-06-27 11:00:00.000 +0200,rain,24.02777777777778,24.02777777777778,0.47,10.432800000000002,358.0,10.577700000000002,0.0,1016.1,Mostly Cloudy
2292,2292,2015-06-27 12:00:00.000 +0200,rain,25.022222222222226,25.022222222222226,0.46,12.397,349.0,10.2557,0.0,1015.91,Mostly Cloudy
2293,2293,2015-06-27 13:00:00.000 +0200,rain,25.016666666666666,25.016666666666666,0.45,13.5079,6.0,10.2557,0.0,1015.6,Partly Cloudy
2294,2294,2015-06-27 14:00:00.000 +0200,rain,25.26666666666667,25.26666666666667,0.38,12.2843,337.0,10.577700000000002,0.0,1015.13,Partly Cloudy
2295,2295,2015-06-27 15:00:00.000 +0200,rain,25.06666666666667,25.06666666666667,0.47,11.2056,310.0,10.2557,0.0,1014.52,Mostly Cloudy
2296,2296,2015-06-27 16:00:00.000 +0200,rain,25.022222222222226,25.022222222222226,0.49,11.0285,320.0,10.2557,0.0,1014.13,Mostly Cloudy
2297,2297,2015-06-27 17:00:00.000 +0200,rain,25.13888888888889,25.13888888888889,0.43,11.4149,322.0,10.577700000000002,0.0,1013.84,Mostly Cloudy
2298,2298,2015-06-27 18:00:00.000 +0200,rain,23.86111111111111,23.86111111111111,0.5,14.2002,319.0,9.982,0.0,1013.55,Mostly Cloudy
2299,2299,2015-06-27 19:00:00.000 +0200,rain,22.800000000000004,22.800000000000004,0.48,11.0768,309.0,10.2557,0.0,1013.83,Mostly Cloudy
2300,2300,2015-06-27 20:00:00.000 +0200,rain,22.33333333333333,22.33333333333333,0.53,9.7566,310.0,10.577700000000002,0.0,1013.85,Mostly Cloudy
2301,2301,2015-06-27 21:00:00.000 +0200,rain,19.1,19.1,0.76,8.1949,289.0,10.2557,0.0,1014.03,Mostly Cloudy
2302,2302,2015-06-27 22:00:00.000 +0200,rain,19.00555555555555,19.00555555555555,0.72,11.4149,290.0,16.1,0.0,1014.52,Overcast
2303,2303,2015-06-27 23:00:00.000 +0200,rain,19.08888888888889,19.08888888888889,0.71,10.4006,301.0,10.2235,0.0,1014.65,Overcast
2304,2304,2015-06-28 00:00:00.000 +0200,rain,18.28888888888889,18.28888888888889,0.78,11.27,290.0,16.1,0.0,1014.53,Overcast
2305,2305,2015-06-28 01:00:00.000 +0200,rain,17.77777777777778,17.77777777777778,0.81,11.237800000000002,281.0,16.1,0.0,1014.42,Overcast
2306,2306,2015-06-28 02:00:00.000 +0200,rain,17.41111111111111,17.41111111111111,0.84,6.2146,277.0,15.1823,0.0,1014.15,Overcast
2307,2307,2015-06-28 03:00:00.000 +0200,rain,16.177777777777777,16.177777777777777,0.87,6.6332,282.0,16.1,0.0,1013.84,Overcast
2308,2308,2015-06-28 04:00:00.000 +0200,rain,15.616666666666667,15.616666666666667,0.87,6.4722,282.0,15.1823,0.0,1013.75,Overcast
2309,2309,2015-06-28 05:00:00.000 +0200,rain,15.866666666666667,15.866666666666667,0.9,6.0858,295.0,10.2235,0.0,1013.79,Overcast
2310,2310,2015-06-28 06:00:00.000 +0200,rain,17.17222222222222,17.17222222222222,0.87,12.654600000000002,310.0,12.2199,0.0,1013.78,Mostly Cloudy
2311,2311,2015-06-28 07:00:00.000 +0200,rain,17.266666666666666,17.266666666666666,0.87,12.2521,330.0,15.134000000000002,0.0,1013.86,Mostly Cloudy
2312,2312,2015-06-28 08:00:00.000 +0200,rain,19.844444444444445,19.844444444444445,0.75,11.9784,330.0,15.150100000000002,0.0,1013.87,Mostly Cloudy
2313,2313,2015-06-28 09:00:00.000 +0200,rain,20.9,20.9,0.73,12.6868,349.0,9.982,0.0,1014.29,Mostly Cloudy
2314,2314,2015-06-28 10:00:00.000 +0200,rain,21.016666666666666,21.016666666666666,0.64,13.846,18.0,10.2557,0.0,1014.58,Mostly Cloudy
2315,2315,2015-06-28 11:00:00.000 +0200,rain,22.29444444444444,22.29444444444444,0.63,16.2288,7.0,10.3523,0.0,1014.8,Mostly Cloudy
2316,2316,2015-06-28 12:00:00.000 +0200,rain,22.36111111111111,22.36111111111111,0.59,19.9479,0.0,9.982,0.0,1015.04,Mostly Cloudy
2317,2317,2015-06-28 13:00:00.000 +0200,rain,22.266666666666666,22.266666666666666,0.59,14.1358,350.0,9.982,0.0,1015.22,Mostly Cloudy
2318,2318,2015-06-28 14:00:00.000 +0200,rain,23.72222222222222,23.72222222222222,0.57,12.4131,345.0,10.3523,0.0,1014.93,Mostly Cloudy
2319,2319,2015-06-28 15:00:00.000 +0200,rain,24.8,24.8,0.55,14.007,358.0,9.982,0.0,1014.68,Mostly Cloudy
2320,2320,2015-06-28 16:00:00.000 +0200,rain,22.24444444444445,22.24444444444445,0.64,20.0928,330.0,10.2557,0.0,1014.78,Mostly Cloudy
2321,2321,2015-06-28 17:00:00.000 +0200,rain,23.01666666666667,23.01666666666667,0.56,22.0409,333.0,10.577700000000002,0.0,1014.9,Mostly Cloudy
2322,2322,2015-06-28 18:00:00.000 +0200,rain,22.24444444444445,22.24444444444445,0.59,17.4524,330.0,10.2557,0.0,1015.15,Mostly Cloudy
2323,2323,2015-06-28 19:00:00.000 +0200,rain,22.15,22.15,0.59,11.1734,341.0,16.1,0.0,1015.66,Mostly Cloudy
2324,2324,2015-06-28 20:00:00.000 +0200,rain,21.022222222222226,21.022222222222226,0.69,11.9623,324.0,15.3111,0.0,1016.1,Mostly Cloudy
2325,2325,2015-06-28 21:00:00.000 +0200,rain,19.95,19.95,0.73,9.4668,320.0,15.1823,0.0,1016.56,Mostly Cloudy
2326,2326,2015-06-28 22:00:00.000 +0200,rain,19.35,19.35,0.76,10.8031,329.0,15.1823,0.0,1017.35,Mostly Cloudy
2327,2327,2015-06-28 23:00:00.000 +0200,rain,18.827777777777776,18.827777777777776,0.76,10.3845,331.0,15.1823,0.0,1017.67,Mostly Cloudy
2328,2328,2015-06-29 00:00:00.000 +0200,rain,17.727777777777774,17.727777777777774,0.81,10.9158,329.0,16.1,0.0,1017.86,Mostly Cloudy
2329,2329,2015-06-29 01:00:00.000 +0200,rain,16.755555555555553,16.755555555555553,0.87,6.3434,322.0,16.1,0.0,1018.17,Mostly Cloudy
2330,2330,2015-06-29 02:00:00.000 +0200,rain,16.53888888888889,16.53888888888889,0.89,6.7298,350.0,15.1823,0.0,1018.43,Mostly Cloudy
2331,2331,2015-06-29 03:00:00.000 +0200,rain,16.71111111111111,16.71111111111111,0.87,6.1502,349.0,16.1,0.0,1018.45,Mostly Cloudy
2332,2332,2015-06-29 04:00:00.000 +0200,rain,16.11111111111111,16.11111111111111,0.9,6.1341,359.0,16.0517,0.0,1018.36,Mostly Cloudy
2333,2333,2015-06-29 05:00:00.000 +0200,rain,15.294444444444444,15.294444444444444,0.9,6.5205,7.0,14.3612,0.0,1018.25,Partly Cloudy
2334,2334,2015-06-29 06:00:00.000 +0200,rain,17.133333333333336,17.133333333333336,0.82,9.2092,18.0,15.134000000000002,0.0,1018.37,Partly Cloudy
2335,2335,2015-06-29 07:00:00.000 +0200,rain,18.75,18.75,0.74,10.6904,17.0,16.0517,0.0,1018.88,Partly Cloudy
2336,2336,2015-06-29 08:00:00.000 +0200,rain,19.75555555555556,19.75555555555556,0.74,9.1126,1.0,15.520400000000002,0.0,1019.28,Mostly Cloudy
2337,2337,2015-06-29 09:00:00.000 +0200,rain,22.15555555555555,22.15555555555555,0.56,7.550900000000001,352.0,16.1,0.0,1019.37,Mostly Cloudy
2338,2338,2015-06-29 10:00:00.000 +0200,rain,23.772222222222226,23.772222222222226,0.55,9.1287,350.0,9.982,0.0,1019.56,Partly Cloudy
2339,2339,2015-06-29 11:00:00.000 +0200,rain,24.87222222222222,24.87222222222222,0.51,9.177,342.0,10.3523,0.0,1019.56,Partly Cloudy
2340,2340,2015-06-29 12:00:00.000 +0200,rain,24.994444444444444,24.994444444444444,0.47,12.1877,1.0,10.2557,0.0,1019.43,Partly Cloudy
2341,2341,2015-06-29 13:00:00.000 +0200,rain,26.06111111111111,26.06111111111111,0.42,9.2414,9.0,9.982,0.0,1019.14,Mostly Cloudy
2342,2342,2015-06-29 14:00:00.000 +0200,rain,25.38888888888889,25.38888888888889,0.44,8.9999,354.0,10.3523,0.0,1018.8,Mostly Cloudy
2343,2343,2015-06-29 15:00:00.000 +0200,rain,26.022222222222226,26.022222222222226,0.47,9.3219,346.0,9.982,0.0,1018.44,Mostly Cloudy
2344,2344,2015-06-29 16:00:00.000 +0200,rain,25.0,25.0,0.5,12.7351,318.0,9.982,0.0,1018.24,Mostly Cloudy
2345,2345,2015-06-29 17:00:00.000 +0200,rain,25.083333333333336,25.083333333333336,0.48,13.4596,296.0,10.3523,0.0,1018.1,Mostly Cloudy
2346,2346,2015-06-29 18:00:00.000 +0200,rain,23.83888888888889,23.83888888888889,0.58,17.2109,301.0,9.982,0.0,1017.85,Mostly Cloudy
2347,2347,2015-06-29 19:00:00.000 +0200,rain,20.25,20.25,0.81,12.7029,301.0,5.490100000000001,0.0,1018.13,Mostly Cloudy
2348,2348,2015-06-29 20:00:00.000 +0200,rain,18.899999999999995,18.899999999999995,0.83,3.6708,1.0,10.577700000000002,0.0,1018.55,Mostly Cloudy
2349,2349,2015-06-29 21:00:00.000 +0200,rain,18.005555555555553,18.005555555555553,0.94,5.0393,310.0,10.2557,0.0,1018.75,Mostly Cloudy
2350,2350,2015-06-29 22:00:00.000 +0200,rain,17.82222222222222,17.82222222222222,0.91,6.295100000000001,338.0,16.1,0.0,1019.35,Mostly Cloudy
2351,2351,2015-06-29 23:00:00.000 +0200,rain,17.438888888888886,17.438888888888886,0.84,6.3434,339.0,15.1823,0.0,1019.65,Mostly Cloudy
2352,2352,2015-06-03 00:00:00.000 +0200,rain,16.116666666666664,16.116666666666664,0.84,0.0,0.0,16.1,0.0,1020.21,Partly Cloudy
2353,2353,2015-06-03 01:00:00.000 +0200,rain,15.511111111111113,15.511111111111113,0.87,0.0,0.0,16.1,0.0,1020.22,Clear
2354,2354,2015-06-03 02:00:00.000 +0200,rain,15.055555555555555,15.055555555555555,0.93,2.6726,157.0,15.1823,0.0,1020.46,Clear
2355,2355,2015-06-03 03:00:00.000 +0200,rain,13.872222222222222,13.872222222222222,0.93,0.0,0.0,15.826300000000002,0.0,1020.6,Clear
2356,2356,2015-06-03 04:00:00.000 +0200,rain,14.31111111111111,14.31111111111111,0.9,0.0,0.0,15.826300000000002,0.0,1020.6,Clear
2357,2357,2015-06-03 05:00:00.000 +0200,rain,14.944444444444445,14.944444444444445,0.82,6.4078,129.0,14.9569,0.0,1020.67,Clear
2358,2358,2015-06-03 06:00:00.000 +0200,rain,15.955555555555556,15.955555555555556,0.87,3.22,100.0,15.826300000000002,0.0,1020.82,Clear
2359,2359,2015-06-03 07:00:00.000 +0200,rain,19.75555555555556,19.75555555555556,0.69,0.0,0.0,15.826300000000002,0.0,1021.03,Clear
2360,2360,2015-06-03 08:00:00.000 +0200,rain,22.76666666666667,22.76666666666667,0.65,4.2343,143.0,15.520400000000002,0.0,1021.33,Clear
2361,2361,2015-06-03 09:00:00.000 +0200,rain,25.07222222222222,25.07222222222222,0.5,1.61,220.0,16.1,0.0,1021.5,Clear
2362,2362,2015-06-03 10:00:00.000 +0200,rain,27.266666666666666,27.87777777777778,0.53,1.61,200.0,16.1,0.0,1021.58,Clear
2363,2363,2015-06-03 11:00:00.000 +0200,rain,28.73333333333333,27.98333333333333,0.35,2.4955000000000003,281.0,15.552600000000002,0.0,1021.51,Partly Cloudy
2364,2364,2015-06-03 12:00:00.000 +0200,rain,28.911111111111115,28.238888888888887,0.37,4.8783,161.0,16.1,0.0,1021.49,Partly Cloudy
2365,2365,2015-06-03 13:00:00.000 +0200,rain,29.95,28.788888888888884,0.31,7.840700000000001,161.0,16.1,0.0,1021.19,Partly Cloudy
2366,2366,2015-06-03 14:00:00.000 +0200,rain,29.95,28.71111111111112,0.3,3.9928,133.0,15.552600000000002,0.0,1020.8,Partly Cloudy
2367,2367,2015-06-03 15:00:00.000 +0200,rain,30.022222222222226,29.066666666666663,0.34,2.8336,164.0,16.1,0.0,1020.3,Partly Cloudy
2368,2368,2015-06-03 16:00:00.000 +0200,rain,30.04444444444444,29.08888888888889,0.34,4.508,51.0,16.1,0.0,1019.7,Partly Cloudy
2369,2369,2015-06-03 17:00:00.000 +0200,rain,30.100000000000005,28.86666666666666,0.3,2.4955000000000003,181.0,15.552600000000002,0.0,1019.34,Partly Cloudy
2370,2370,2015-06-03 18:00:00.000 +0200,rain,29.92777777777778,29.22777777777777,0.36,1.6422,260.0,16.1,0.0,1018.91,Partly Cloudy
2371,2371,2015-06-03 19:00:00.000 +0200,rain,27.800000000000004,27.85,0.45,0.3864,309.0,16.1,0.0,1019.0,Partly Cloudy
2372,2372,2015-06-03 20:00:00.000 +0200,rain,25.355555555555554,25.355555555555554,0.51,2.6726,332.0,15.552600000000002,0.0,1019.31,Partly Cloudy
2373,2373,2015-06-03 21:00:00.000 +0200,rain,22.17777777777778,22.17777777777778,0.68,3.22,230.0,16.1,0.0,1019.7,Partly Cloudy
2374,2374,2015-06-03 22:00:00.000 +0200,rain,20.444444444444443,20.444444444444443,0.78,3.22,260.0,16.1,0.0,1020.21,Partly Cloudy
2375,2375,2015-06-03 23:00:00.000 +0200,rain,18.63333333333334,18.63333333333334,0.84,2.1735,175.0,15.1823,0.0,1020.41,Partly Cloudy
2376,2376,2015-06-30 00:00:00.000 +0200,rain,14.961111111111112,14.961111111111112,0.93,0.3703,60.0,15.1823,0.0,1019.75,Partly Cloudy
2377,2377,2015-06-30 01:00:00.000 +0200,rain,14.822222222222225,14.822222222222225,0.9,6.295100000000001,0.0,15.134000000000002,0.0,1019.76,Partly Cloudy
2378,2378,2015-06-30 02:00:00.000 +0200,rain,14.066666666666666,14.066666666666666,0.92,2.9463000000000004,319.0,14.9569,0.0,1019.65,Partly Cloudy
2379,2379,2015-06-30 03:00:00.000 +0200,rain,13.177777777777775,13.177777777777775,0.96,6.488300000000001,311.0,15.826300000000002,0.0,1019.48,Partly Cloudy
2380,2380,2015-06-30 04:00:00.000 +0200,rain,13.199999999999998,13.199999999999998,0.96,6.166300000000001,330.0,14.812,0.0,1019.37,Partly Cloudy
2381,2381,2015-06-30 05:00:00.000 +0200,rain,13.372222222222222,13.372222222222222,0.96,6.166300000000001,330.0,11.5276,0.0,1019.61,Mostly Cloudy
2382,2382,2015-06-30 06:00:00.000 +0200,rain,15.955555555555556,15.955555555555556,0.93,9.016,9.0,4.9910000000000005,0.0,1019.65,Mostly Cloudy
2383,2383,2015-06-30 07:00:00.000 +0200,rain,17.08888888888889,17.08888888888889,0.93,9.5956,348.0,6.166300000000001,0.0,1019.86,Partly Cloudy
2384,2384,2015-06-30 08:00:00.000 +0200,rain,18.716666666666665,18.716666666666665,0.79,10.8997,8.0,9.982,0.0,1020.17,Partly Cloudy
2385,2385,2015-06-30 09:00:00.000 +0200,rain,21.04444444444444,21.04444444444444,0.68,12.4936,9.0,9.982,0.0,1020.46,Partly Cloudy
2386,2386,2015-06-30 10:00:00.000 +0200,rain,22.22222222222222,22.22222222222222,0.67,11.0446,11.0,9.982,0.0,1020.73,Partly Cloudy
2387,2387,2015-06-30 11:00:00.000 +0200,rain,22.872222222222224,22.872222222222224,0.56,13.4757,9.0,10.577700000000002,0.0,1020.71,Partly Cloudy
2388,2388,2015-06-30 12:00:00.000 +0200,rain,22.872222222222224,22.872222222222224,0.53,12.6063,350.0,10.2557,0.0,1020.53,Partly Cloudy
2389,2389,2015-06-30 13:00:00.000 +0200,rain,23.95555555555556,23.95555555555556,0.5,13.9265,347.0,10.2557,0.0,1020.4,Mostly Cloudy
2390,2390,2015-06-30 14:00:00.000 +0200,rain,24.00555555555555,24.00555555555555,0.51,12.0267,15.0,10.577700000000002,0.0,1019.99,Partly Cloudy
2391,2391,2015-06-30 15:00:00.000 +0200,rain,25.08888888888889,25.08888888888889,0.44,16.711800000000004,358.0,10.2557,0.0,1019.41,Partly Cloudy
2392,2392,2015-06-30 16:00:00.000 +0200,rain,25.11666666666666,25.11666666666666,0.44,7.615300000000001,8.0,10.2557,0.0,1019.2,Mostly Cloudy
2393,2393,2015-06-30 17:00:00.000 +0200,rain,24.23333333333333,24.23333333333333,0.46,7.776300000000001,350.0,10.577700000000002,0.0,1019.05,Mostly Cloudy
2394,2394,2015-06-30 18:00:00.000 +0200,rain,24.116666666666664,24.116666666666664,0.47,10.448900000000002,38.0,10.2557,0.0,1018.87,Mostly Cloudy
2395,2395,2015-06-30 19:00:00.000 +0200,rain,24.122222222222224,24.122222222222224,0.49,4.5563,27.0,16.1,0.0,1018.88,Mostly Cloudy
2396,2396,2015-06-30 20:00:00.000 +0200,rain,22.494444444444444,22.494444444444444,0.6,3.0268,62.0,15.552600000000002,0.0,1019.2,Mostly Cloudy
2397,2397,2015-06-30 21:00:00.000 +0200,rain,19.97777777777777,19.97777777777777,0.72,7.824600000000001,110.0,16.1,0.0,1019.51,Mostly Cloudy
2398,2398,2015-06-30 22:00:00.000 +0200,rain,18.87777777777778,18.87777777777778,0.77,3.5581,133.0,16.1,0.0,1020.22,Partly Cloudy
2399,2399,2015-06-30 23:00:00.000 +0200,rain,16.905555555555555,16.905555555555555,0.86,3.0429,208.0,15.552600000000002,0.0,1020.73,Partly Cloudy
2400,2400,2015-06-04 00:00:00.000 +0200,rain,18.272222222222226,18.272222222222226,0.84,3.4454,300.0,16.1,0.0,1020.34,Partly Cloudy
2401,2401,2015-06-04 01:00:00.000 +0200,rain,18.22777777777777,18.22777777777777,0.84,3.4293,291.0,16.1,0.0,1020.35,Partly Cloudy
2402,2402,2015-06-04 02:00:00.000 +0200,rain,17.383333333333333,17.383333333333333,0.84,4.9588,325.0,15.1823,0.0,1020.61,Partly Cloudy
2403,2403,2015-06-04 03:00:00.000 +0200,rain,16.605555555555554,16.605555555555554,0.87,3.22,290.0,16.1,0.0,1020.53,Partly Cloudy
2404,2404,2015-06-04 04:00:00.000 +0200,rain,16.049999999999997,16.049999999999997,0.9,3.22,300.0,15.1823,0.0,1020.44,Partly Cloudy
2405,2405,2015-06-04 05:00:00.000 +0200,rain,15.877777777777776,15.877777777777776,0.88,3.3649,325.0,14.3612,0.0,1020.44,Partly Cloudy
2406,2406,2015-06-04 06:00:00.000 +0200,rain,17.672222222222224,17.672222222222224,0.84,0.1449,290.0,15.922900000000002,0.0,1020.63,Partly Cloudy
2407,2407,2015-06-04 07:00:00.000 +0200,rain,21.97777777777777,21.97777777777777,0.74,8.05,310.0,15.955100000000002,0.0,1020.84,Partly Cloudy
2408,2408,2015-06-04 08:00:00.000 +0200,rain,23.98888888888889,23.98888888888889,0.64,3.6869,335.0,15.3111,0.0,1020.93,Partly Cloudy
2409,2409,2015-06-04 09:00:00.000 +0200,rain,27.73333333333333,28.58333333333333,0.55,3.5742000000000007,309.0,16.0517,0.0,1021.02,Partly Cloudy
2410,2410,2015-06-04 10:00:00.000 +0200,rain,28.86666666666666,29.38888888888889,0.49,5.152000000000001,337.0,16.1,0.0,1021.02,Partly Cloudy
2411,2411,2015-06-04 11:00:00.000 +0200,rain,29.86111111111111,29.838888888888885,0.43,6.5044,292.0,15.3111,0.0,1020.98,Partly Cloudy
2412,2412,2015-06-04 12:00:00.000 +0200,rain,29.95,30.022222222222226,0.43,4.6851,300.0,9.982,0.0,1020.92,Partly Cloudy
2413,2413,2015-06-04 13:00:00.000 +0200,rain,31.061111111111103,31.17777777777778,0.41,9.4024,0.0,9.982,0.0,1020.45,Partly Cloudy
2414,2414,2015-06-04 14:00:00.000 +0200,rain,30.77777777777778,31.11111111111111,0.43,8.9677,14.0,15.117900000000002,0.0,1020.1,Partly Cloudy
2415,2415,2015-06-04 15:00:00.000 +0200,rain,27.3,28.855555555555554,0.64,20.8334,299.0,9.982,0.0,1020.17,Mostly Cloudy
2416,2416,2015-06-04 16:00:00.000 +0200,rain,27.17777777777778,28.077777777777783,0.57,16.1483,319.0,9.982,0.0,1019.4,Mostly Cloudy
2417,2417,2015-06-04 17:00:00.000 +0200,rain,26.23888888888889,26.23888888888889,0.63,10.835300000000002,357.0,10.3523,0.0,1019.71,Mostly Cloudy
2418,2418,2015-06-04 18:00:00.000 +0200,rain,27.266666666666666,28.39444444444445,0.6,14.007,320.0,9.982,0.0,1019.08,Partly Cloudy
2419,2419,2015-06-04 19:00:00.000 +0200,rain,26.25,26.25,0.59,8.9999,334.0,10.2557,0.0,1019.23,Partly Cloudy
2420,2420,2015-06-04 20:00:00.000 +0200,rain,25.0,25.0,0.68,9.4829,21.0,10.3523,0.0,1019.89,Mostly Cloudy
2421,2421,2015-06-04 21:00:00.000 +0200,rain,22.33333333333333,22.33333333333333,0.75,10.948,22.0,16.1,0.0,1020.26,Partly Cloudy
2422,2422,2015-06-04 22:00:00.000 +0200,rain,21.75555555555556,21.75555555555556,0.75,6.9391,14.0,16.1,0.0,1020.76,Partly Cloudy
2423,2423,2015-06-04 23:00:00.000 +0200,rain,22.10555555555556,22.10555555555556,0.63,16.309300000000004,30.0,15.1823,0.0,1021.08,Partly Cloudy
2424,2424,2015-06-05 00:00:00.000 +0200,rain,20.438888888888894,20.438888888888894,0.62,19.8674,31.0,16.1,0.0,1021.86,Partly Cloudy
2425,2425,2015-06-05 01:00:00.000 +0200,rain,19.4,19.4,0.61,17.2109,32.0,16.1,0.0,1022.14,Mostly Cloudy
2426,2426,2015-06-05 02:00:00.000 +0200,rain,18.377777777777776,18.377777777777776,0.64,16.2288,22.0,15.1823,0.0,1022.34,Mostly Cloudy
2427,2427,2015-06-05 03:00:00.000 +0200,rain,17.755555555555556,17.755555555555556,0.63,16.9211,21.0,16.1,0.0,1022.46,Partly Cloudy
2428,2428,2015-06-05 04:00:00.000 +0200,rain,16.622222222222224,16.622222222222224,0.67,16.8245,19.0,16.1,0.0,1022.38,Partly Cloudy
2429,2429,2015-06-05 05:00:00.000 +0200,rain,16.63888888888889,16.63888888888889,0.66,18.724300000000003,20.0,15.1823,0.0,1022.32,Partly Cloudy
2430,2430,2015-06-05 06:00:00.000 +0200,rain,17.11111111111111,17.11111111111111,0.63,21.3486,20.0,16.1,0.0,1022.68,Partly Cloudy
2431,2431,2015-06-05 07:00:00.000 +0200,rain,17.711111111111112,17.711111111111112,0.6,21.590100000000003,20.0,16.1,0.0,1022.79,Partly Cloudy
2432,2432,2015-06-05 08:00:00.000 +0200,rain,18.899999999999995,18.899999999999995,0.6,19.4005,30.0,15.1823,0.0,1023.01,Partly Cloudy
